problem,individual_id,x1,x2,x3,x4,x5,x6,x7,rank,crowding_distance,pred_purity,pred_recovery,pred_productivity_mol_kg_h,pred_energy_kWh_ton,pred_log_energy,objective_1_score,objective_2_score,is_nondominated
purity_recovery,54,100674.41336236951,10.000053005199247,0.19522426008087831,0.10000002788490661,10000.00279097511,56.705577756707946,0.00020783714326479998,0,0.04962190302900884,0.5968458534582071,0.929469287244193,5.668466855768354,81.57407815680081,1.91155217466124,0.5968458534582071,0.929469287244193,1
purity_recovery,55,100026.34026343063,10.00006425141774,0.20722050142127574,0.10000001211951244,10000.11402455391,52.914479475481514,2.6926309718538203e-06,0,0.0292985506972204,0.5599355476185647,0.9398549979765176,5.666383597519406,79.7923400289707,1.901961201591039,0.5599355476185647,0.9398549979765176,1
purity_recovery,56,100359.70725192067,10.000151130336917,0.2905524720424682,0.1000000586795051,10000.193008559203,55.27977931042256,0.00013564401629938987,0,0.029167315886566153,0.44476707430512596,0.9929903711779244,5.601316274805949,85.32750916057762,1.9310890681029849,0.44476707430512596,0.9929903711779244,1
purity_recovery,57,100570.83595733394,10.000108525186482,0.2464057125176301,0.10000015614553058,10000.003029890213,56.765094206602825,0.00012147541257293777,0,0.029088386247284527,0.49665838455357114,0.9636060292454659,5.639128829080512,82.70751359217904,1.9175449649745406,0.49665838455357114,0.9636060292454659,1
purity_recovery,58,100001.23759171888,10.000033735933988,0.1782921619433005,0.1000000050663118,10000.002559138942,55.493406475490524,7.943592544702251e-06,0,0.028657247281591774,0.6423888016943827,0.918723750991583,5.669360800759435,81.02298291991232,1.9086082280084042,0.6423888016943827,0.918723750991583,1
purity_recovery,59,102500.69704014732,10.000699735550851,0.18605950588323505,0.10000001498143399,10000.00127328441,55.671357271449736,0.0001392335154301808,0,0.0377042044337936,0.6205053032503173,0.923586511101794,5.6914000838265935,82.38065330230235,1.9158252317143525,0.6205053032503173,0.923586511101794,1
purity_recovery,60,100665.4197812021,10.00037612843673,0.2037153948323727,0.10000001912345961,10000.0302185632,56.77251112275902,0.00012589121735821166,0,0.028377632955024594,0.5759652486999532,0.9351941665885495,5.665244210227375,81.57370837901426,1.9115502059866336,0.5759652486999532,0.9351941665885495,1
purity_recovery,61,100026.45675463679,10.00006425141774,0.20538869530934484,0.10000001211951244,10000.11402455391,52.914479475481514,7.461166934563642e-06,0,0.028122445619263393,0.5640069727224654,0.9386136942874523,5.666919630100246,79.7829516593831,1.901910099480336,0.5640069727224654,0.9386136942874523,1
purity_recovery,62,100215.9758162182,10.000356700766075,0.22115696950783223,0.10000001071520555,10000.032869941218,56.38979193206114,0.0002697838473251592,0,0.04045661466131695,0.5380095229356047,0.947255819503982,5.654695921144146,81.38949519958713,1.9105683548737682,0.5380095229356047,0.947255819503982,1
purity_recovery,63,100100.73148879063,10.003346620460905,0.26486564900178333,0.10000000336197833,10000.067545061189,53.790700836100456,0.001559344181484696,0,0.027858693520407478,0.46852216010858827,0.9775148673177018,5.631772863058998,82.40484846771872,1.915952765105236,0.46852216010858827,0.9775148673177018,1
