sample_id,status,FAD_m3_h,FRP_m3_h,FVU_m3_h,TRP_s,TED_s,TPR_s,recovery,purity,productivity_mol_h_kg,energy_kJ_kgCO2
857,success,0.695906491,0.678502119,1.35176132,53.16953332,14.8833879,16.55650146,0.228431185,0.885627921,0.116190678,3194.859187
858,success,0.536342306,0.694757372,1.670383869,35.05411267,9.32510859,23.60462521,0.765298654,0.795371881,0.243491562,1596.475532
859,success,0.826278987,0.647074279,1.952284193,52.42318302,8.547086645,24.07387842,0.667829264,0.877308578,0.359503234,1425.19347
860,success,0.885720523,0.827087838,1.831498517,44.902087,7.832157866,15.17933458,0.307597699,0.893895548,0.192244032,2703.150349
861,success,0.783866283,0.696618895,1.765585767,49.0397539,8.631343203,21.0730182,0.550860617,0.878527791,0.287382806,1654.633517
862,success,0.874980174,0.409579743,1.716532622,40.22465816,12.85922841,22.42655249,0.809827064,0.754896818,0.452671531,981.0635692
863,success,0.989617923,0.419808762,1.598237776,42.49164014,11.37295725,22.76858575,0.741562975,0.777196362,0.468747656,977.5992194
864,success,0.746948275,0.648043635,1.726232908,45.58543603,6.777063063,21.65380541,0.669976372,0.850572386,0.3217214,1434.961244
865,success,0.877635204,0.472208713,1.904437906,51.58400248,9.016587822,15.30517442,0.719508919,0.833837113,0.458130576,1140.205093
866,success,0.60722617,0.806533973,1.828469651,37.69626133,12.27708764,18.65058783,0.544464215,0.858827694,0.218786043,1969.291197
867,success,0.963349761,0.796569588,1.802763431,42.25830571,5.835577529,17.69992961,0.410261692,0.87988166,0.262534702,2020.413072
868,success,0.972286423,0.491449932,1.483027783,49.67363875,6.801814883,23.39172457,0.657431512,0.825879262,0.410745762,1112.073559
869,success,0.669030718,0.525195103,1.416478084,45.9769293,6.280638764,17.05607102,0.667441901,0.812203439,0.305933466,1292.319253
870,success,0.685687647,0.511696357,1.312007467,54.54020614,12.03800447,16.70529727,0.520512931,0.846550943,0.259279347,1423.14264
871,success,0.858582973,0.69220237,1.260524012,37.00768007,12.71613824,17.99375576,0.2918448,0.829733016,0.167199232,2225.563561
872,success,0.953799756,0.609191143,1.949686501,48.48989463,6.549961446,21.7327766,0.677873965,0.859767634,0.421224849,1293.602888
873,success,0.520824004,0.751471998,1.818331228,50.90061248,12.69633448,19.79103392,0.533542823,0.890824148,0.192588367,2203.150005
874,success,0.588167371,0.565222563,1.094616187,51.26731039,9.96788763,22.11460709,0.460607142,0.843145102,0.180869401,1692.536011
875,success,0.981455106,0.736672766,1.377354022,37.73190303,14.23205351,19.64020315,0.280644299,0.847089526,0.181646731,2273.194026
876,success,0.681894031,0.589145899,1.371749205,47.64861033,13.33181626,22.93028926,0.567844952,0.845060983,0.255715267,1425.220954
877,success,0.697660237,0.526139592,1.238106423,39.31118431,5.762402252,21.10056738,0.675550342,0.774634031,0.291724145,1218.6244
878,success,0.772030493,0.377761528,1.919639322,48.06513698,9.552893555,24.10953189,0.897123618,0.754973337,0.443724669,1030.73279
879,success,0.757426488,0.523378075,1.802235352,42.63601964,14.24363329,23.14027006,0.779591721,0.807252137,0.381420018,1145.491175
880,success,0.914557861,0.653109156,1.047075943,40.30738687,5.164144209,21.02835743,0.266192616,0.824216758,0.151273487,2355.677203
881,success,0.56791938,0.712125053,1.601780165,45.32378833,7.100024166,18.13583766,0.554818175,0.862483306,0.212738708,1931.094555
882,success,0.80725162,0.587769017,1.636910032,50.4903833,5.005753901,18.15697608,0.619030613,0.855037743,0.342160336,1382.421829
883,success,0.739455195,0.5112634,1.162378906,54.80934221,9.446896266,15.07621347,0.393272026,0.844060908,0.214045601,1679.437603
884,success,0.630413782,0.470843786,1.135863788,43.25486277,13.10459406,16.07983168,0.554898927,0.783089001,0.247325658,1268.701225
885,success,0.900456814,0.56387378,1.40150097,48.95646981,6.863018873,18.83290249,0.504554081,0.845426495,0.308709297,1414.228059
886,success,0.587730299,0.438431911,1.737037457,52.62093839,7.03213621,22.02620045,0.88531462,0.783165652,0.345329469,1206.489183
887,success,0.78547137,0.500385436,1.588142051,35.50235609,7.929409537,21.73605361,0.792645358,0.748024111,0.377068752,1113.36398
888,success,0.670430105,0.727955697,1.382006909,52.96601031,11.3690124,22.77883536,0.304409064,0.892086719,0.136964578,2742.48822
889,success,0.807656486,0.405970247,1.540580688,46.70806186,6.24013472,17.1718921,0.774272753,0.772346784,0.429107736,1029.699076
890,success,0.876631657,0.757952447,1.451936248,46.90643674,11.80277048,19.61933181,0.244352973,0.883332569,0.145900887,2913.255642
891,success,0.655303291,0.661506337,1.823141957,40.09225154,12.6352825,19.21975705,0.676773082,0.835517688,0.295355734,1474.60798
892,success,0.905082429,0.538641364,1.51294959,52.64670976,11.84096277,15.23067939,0.467576229,0.857563839,0.311097066,1459.123182
893,success,0.615040272,0.653562435,1.429555367,41.33140795,11.47483245,15.42511056,0.469381188,0.839364067,0.203033396,1818.070064
894,success,0.865458501,0.593577835,1.020133504,40.66379404,14.38883069,19.91262404,0.250535043,0.812169453,0.144700402,2260.270339
895,success,0.658021819,0.631962857,1.48533326,43.80098295,7.875091069,23.19380636,0.66285059,0.834166592,0.273574289,1435.516114
896,success,0.622198529,0.591598814,1.953607273,42.55594198,11.0265086,18.18302301,0.77277234,0.820022512,0.326230478,1397.032944
897,success,0.837523225,0.370001432,1.890645297,54.85467827,13.86760085,20.71122163,0.82804007,0.803031151,0.484264353,983.0041792
898,success,0.721398834,0.803831959,1.621476677,37.98761288,12.22243771,15.42009557,0.32951667,0.864181783,0.165263551,2534.581111
899,success,0.867204391,0.668389127,1.93252123,46.37374464,11.12694418,24.44554647,0.650906306,0.867106345,0.35993241,1393.826605
900,success,0.837058952,0.817399623,1.77457902,45.12126526,5.066878241,22.03439724,0.471692857,0.887262776,0.249333526,1999.343246
901,success,0.993022642,0.416772143,1.781713423,41.35118086,6.263994983,23.08518829,0.825367417,0.758054373,0.501611148,994.9371188
902,success,0.501088704,0.605143205,1.344253156,39.97633232,8.147683737,15.60444061,0.594675174,0.80660491,0.204484244,1670.234663
903,success,0.57980115,0.730094684,1.9440572,52.82211396,12.29285175,17.77130956,0.539658841,0.894968106,0.223374466,2066.264824
904,success,0.97483756,0.796881936,1.753437767,51.7910556,11.70358143,22.70743056,0.305095246,0.906328065,0.199078345,2526.760517
905,success,0.940110626,0.787236211,1.464797975,42.98433748,14.55441159,19.47494533,0.213799519,0.87716793,0.136463062,3136.74949
906,success,0.519557555,0.836416839,1.855344868,46.9116242,6.605199438,15.68302538,0.418257524,0.892667419,0.152721287,3005.541886
907,success,0.758859611,0.512802347,1.01144096,48.28537371,10.75958188,18.88216043,0.361635033,0.817670139,0.188957048,1696.30818
908,success,0.79570191,0.624380769,1.868607525,43.39641547,9.352237991,24.46934738,0.742605715,0.837507942,0.366807729,1298.251642
909,success,0.814891893,0.794839468,1.435017125,50.51756345,8.562915167,22.74780695,0.231010402,0.896604299,0.123511971,3389.458102
910,success,0.607730256,0.789970931,1.916277864,45.51456501,8.391031009,16.93851585,0.520361498,0.88366712,0.218666912,2171.860707
911,success,0.527690172,0.826452699,1.638034268,51.7703499,9.61194078,24.77769908,0.403951188,0.902127789,0.138001026,2918.598325
912,success,0.631289245,0.759275697,1.334624771,40.95736572,8.418289788,24.23352225,0.453681025,0.855324496,0.174580961,2038.780794
913,success,0.89060954,0.409799052,1.933823431,37.34396855,7.549991093,18.16243854,0.838205491,0.732195138,0.48298491,1043.326664
914,success,0.716022073,0.483980726,1.842977535,42.94250367,8.675738796,21.69607796,0.845436395,0.777891313,0.387310006,1164.396052
915,success,0.67964371,0.484481724,1.64493323,47.15277687,11.69799719,15.58043435,0.721857143,0.811167941,0.352506099,1194.426658
916,success,0.589922009,0.708373311,1.69012107,52.08616055,10.17125522,22.51619936,0.569502348,0.884148778,0.224211286,1876.376154
917,success,0.888725098,0.358132539,1.34098271,54.6965573,9.07964353,18.87276711,0.697088855,0.790238225,0.43442395,961.6398817
918,success,0.643836572,0.501415425,1.965697296,43.70333529,6.437047157,19.46835162,0.861421916,0.778543236,0.363038289,1292.033583
919,success,0.680828608,0.71439264,1.566466611,38.10002786,5.789052646,15.22935539,0.498128974,0.839374988,0.228796888,1868.486637
920,success,0.887157688,0.795367024,1.856740688,49.30268875,14.0976978,21.64995081,0.366128999,0.90236625,0.22003298,2248.649807
921,success,0.633157903,0.534429749,1.355935896,38.22214527,11.86558403,18.60432954,0.665040482,0.780112679,0.279011363,1254.120711
922,success,0.80271459,0.389025347,1.271895133,41.88971791,12.68055741,19.34685192,0.697638895,0.748113533,0.375698857,976.3333764
923,success,0.550023414,0.527684091,1.801485814,48.57339699,9.621295109,16.52145327,0.796323398,0.816829003,0.310010595,1378.143832
924,success,0.75237564,0.758203855,1.320165545,48.80770247,10.71634354,23.22176475,0.244562098,0.885232211,0.120283837,3128.552546
925,success,0.872604612,0.460504614,1.620814432,54.13062928,10.38502991,19.9506301,0.687749502,0.83475267,0.416549367,1105.950434
926,success,0.664197089,0.403033098,1.08037048,53.89160077,12.29808732,20.40852358,0.625615621,0.795314504,0.288617679,1092.814815
927,success,0.671615082,0.695174578,1.570263376,47.71301314,10.60254345,17.91032522,0.455214905,0.87379027,0.212547425,1946.32134
928,success,0.662575116,0.432622604,1.893186541,39.98691134,6.944294107,20.01862202,0.886535165,0.723694252,0.374179768,1189.632013
929,success,0.879955843,0.450921963,1.461655881,43.18783539,11.19231039,20.66206894,0.691169999,0.786866534,0.400513767,1047.119046
930,success,0.912690144,0.423222584,1.724451346,35.25523393,14.71730834,17.49150809,0.735212472,0.74686445,0.451681419,1005.267493
931,success,0.925057261,0.625591381,1.406021041,38.02058275,12.47832743,21.42011834,0.490928878,0.822482452,0.289775962,1412.909106
932,success,0.586925612,0.493463567,1.852343401,39.95448142,7.355701453,16.89473942,0.842380409,0.754189912,0.331066005,1320.909692
933,success,0.892839324,0.630403226,1.569668076,47.11357817,8.166759632,20.87647063,0.529574246,0.858610726,0.311888302,1471.530362
934,success,0.676435168,0.723845529,1.214445008,35.61623891,8.92079322,22.10232549,0.424406907,0.823292698,0.174355664,1917.447348
935,success,0.706901652,0.416541633,1.072178293,49.99767806,14.22472831,20.77585404,0.582682342,0.790486641,0.282816248,1115.225396
936,success,0.659424133,0.421938732,1.409296569,47.99001645,8.551616031,22.67855503,0.819705355,0.768965102,0.350583969,1062.342152
937,success,0.696118434,0.56822039,1.168944241,41.13007362,6.742162869,22.50709521,0.582873387,0.801521999,0.250803103,1351.958164
938,success,0.994629748,0.569729901,1.366365889,52.90613202,11.3078248,21.46445625,0.411095049,0.862621196,0.278482991,1567.396491
939,success,0.933587531,0.38230669,1.851312376,43.8619746,14.32571241,19.47550009,0.787475733,0.773703935,0.500547243,971.3559275
940,success,0.596120833,0.485536322,1.747390106,50.31097288,13.12956792,15.12868382,0.764517888,0.819533777,0.334405434,1248.916327
941,success,0.761345666,0.711698517,1.289664507,39.84956002,5.669538285,17.9700275,0.349941125,0.84392435,0.173583377,2208.898637
942,success,0.997744802,0.52418936,1.42207612,43.948923,6.919901113,17.18342618,0.532091759,0.818519563,0.360621969,1271.65689
943,success,0.584490789,0.818894853,1.78563294,45.68790956,5.204993537,23.50820405,0.589664449,0.880401561,0.214238446,2112.957225
944,success,0.528405542,0.424821348,1.727580603,48.22910393,8.445261231,23.41960597,0.906456488,0.744320775,0.307991073,1259.112153
945,success,0.69461965,0.539401145,1.814679916,36.10399092,10.05900554,22.00967097,0.826045583,0.761866362,0.353078887,1222.008602
946,success,0.972548804,0.354016059,1.154157371,54.41941785,8.763636156,15.80174968,0.552434744,0.787695747,0.390558798,1045.270085
947,success,0.97431217,0.362726109,1.716169625,43.48196847,12.25374521,19.84372391,0.779322969,0.760275946,0.508841449,942.3699264
948,success,0.893515734,0.36498101,1.353717216,45.92873698,13.50300145,15.9669154,0.650045614,0.767650215,0.416042641,981.0694105
949,success,0.867706806,0.608169514,1.253034848,39.03321576,11.7147085,22.26002245,0.466640989,0.81668433,0.255764935,1454.820807
950,success,0.962381799,0.560475842,1.498310239,53.96248707,6.359590119,23.11528119,0.559254246,0.860689908,0.353597674,1316.504736
951,success,0.655028438,0.429268847,1.178981886,42.54024672,6.290920675,19.59417966,0.738351572,0.745943052,0.313646484,1078.878009
952,success,0.980662417,0.684256008,1.564219882,48.75508579,5.642054713,20.66650947,0.434566839,0.875299577,0.280646398,1732.921681
953,success,0.767575237,0.81260796,1.537976885,38.71361868,6.247519395,17.36809116,0.347502121,0.864649968,0.174848101,2481.312007
954,success,0.500670887,0.63862798,1.227434236,44.79872501,9.358945695,21.74591028,0.542755991,0.836920411,0.176194214,1786.535644
955,success,0.989000106,0.628846201,1.971583427,47.5914207,5.195878887,22.49926773,0.681474889,0.860614175,0.4294327,1302.468287
956,success,0.871363591,0.693546948,1.372633001,53.78078533,8.846658013,22.92818402,0.304645704,0.887628605,0.17658245,2367.957055
957,success,0.693700485,0.655807857,1.282423761,38.7369978,5.943514686,22.93554129,0.57240816,0.81735804,0.238442192,1516.190351
958,success,0.857121141,0.57882924,1.078772041,49.77840218,10.03517938,22.70452454,0.319180307,0.844608495,0.180204577,1944.221913
959,success,0.960411382,0.754848353,1.866681484,39.2854912,8.121479954,24.62414411,0.604596829,0.858392376,0.347281941,1474.88402
960,success,0.991302061,0.621919527,1.805700704,39.96223586,13.02812153,17.5398117,0.542418441,0.841296515,0.367112646,1366.649742
961,success,0.920199528,0.510952365,1.882869054,40.6330054,11.33989887,21.01651139,0.750490654,0.802575285,0.446870164,1104.625523
962,success,0.703454985,0.68344784,1.157619523,38.80210633,14.407791,23.31175399,0.364995629,0.831896587,0.162244143,1956.914808
963,success,0.992526036,0.701889443,1.474719381,52.76457327,14.66661979,18.58035325,0.217366981,0.8910526,0.153700944,2951.491072
964,success,0.5928767,0.386870622,1.532348956,43.22669644,7.683451637,19.9819033,0.879657701,0.711854816,0.34034696,1106.235031
965,success,0.63363997,0.726597206,1.865057816,39.81541552,7.206111886,15.72221299,0.611144,0.848577152,0.263723852,1781.282221
966,success,0.525192215,0.585116516,1.335687925,50.8289155,5.224783715,19.18598773,0.63403055,0.84163687,0.225435719,1586.970711
967,success,0.714030472,0.410343284,1.012100945,35.48279574,9.85365258,15.83864638,0.587483172,0.709109756,0.2825023,1086.186376
968,success,0.692155884,0.414581524,1.182019377,53.83454809,8.520893351,23.90309014,0.720675822,0.794725316,0.327682412,1045.774821
969,success,0.560658023,0.525295872,1.603612698,38.6195871,7.871494152,20.23846027,0.822353991,0.755526703,0.291907543,1325.414671
970,success,0.544542,0.571411119,1.119515008,41.32341914,8.366287459,20.9452035,0.5804034,0.7990823,0.202043709,1490.394535
971,success,0.521966003,0.548771593,1.519734052,39.74835593,13.13696236,23.62196479,0.807859268,0.775188954,0.264878823,1313.953113
972,success,0.535177912,0.352244196,1.162966642,39.47625288,12.37256547,24.04167937,0.875971617,0.665727714,0.291056058,984.2316734
973,success,0.723973591,0.612305513,1.287026989,47.32346619,7.572049504,18.05227378,0.434868586,0.848620712,0.215299222,1750.64835
974,success,0.933406693,0.519349928,1.3975273,43.89719206,6.612615949,18.41922599,0.574895177,0.813043995,0.357330484,1227.407916
975,success,0.954318179,0.427822973,1.220017643,53.17186586,10.31403301,21.66969777,0.555940211,0.815650305,0.359436625,1116.586632
976,success,0.939629138,0.545437895,1.989130592,37.397256,11.63027887,18.37799341,0.71711359,0.80340812,0.445375103,1159.221452
977,success,0.879083955,0.506793375,1.492469702,39.37322597,6.989602303,23.88314289,0.743757289,0.778294159,0.392145337,1087.172419
978,success,0.706373654,0.469472354,1.50481935,51.13921247,12.87925424,21.33332362,0.726883,0.819227936,0.349968216,1127.435155
979,success,0.985228947,0.419401179,1.109343689,42.51068792,12.17341318,20.69812798,0.52297329,0.768580737,0.339661044,1099.986016
980,success,0.816436583,0.449389391,1.30499215,50.93786259,12.66060682,23.96778751,0.650698082,0.813812572,0.350629803,1080.244639
981,success,0.56916409,0.520010119,1.449902028,53.34299135,12.55397304,18.40413555,0.672270534,0.839648357,0.271800782,1347.909858
982,success,0.841072957,0.438742315,1.022168545,45.60896298,8.35691097,16.26001734,0.451654739,0.780107844,0.265276734,1303.564009
983,success,0.713983884,0.735509237,1.352303589,35.76462754,12.54929901,20.28033883,0.409653793,0.83371454,0.187209068,1917.970189
984,success,0.904070746,0.610134461,1.181891743,53.94092854,8.514641276,21.48149094,0.286220547,0.867184213,0.174967589,2222.138287
985,success,0.709570224,0.59463844,1.722315734,49.47696385,12.98124413,21.22756684,0.659365186,0.856288691,0.317319119,1370.710349
986,success,0.903259499,0.665003174,1.063367365,37.58849218,8.77730429,18.44859791,0.210290418,0.816501032,0.123479609,2845.175489
987,success,0.943896334,0.489574341,1.841992322,48.49745274,9.641464928,15.93253557,0.672806173,0.832380994,0.452967779,1150.984135
988,success,0.822342969,0.620302459,1.815831116,49.3339077,14.35029946,23.30768653,0.622701483,0.867953066,0.340661309,1370.111081
989,success,0.99285637,0.579546876,1.649961924,38.93050871,9.85794022,18.80055412,0.588976198,0.818973264,0.383585434,1253.737674
990,success,0.891851749,0.766075059,1.539859907,36.507061,9.928224697,19.81098123,0.411213517,0.848937941,0.233605858,1869.887826
991,success,0.740120975,0.489341769,1.818601311,39.07123816,13.51138892,16.36342378,0.754076814,0.781280112,0.386801501,1145.441433
992,success,0.92846368,0.745015175,1.379686422,41.56804737,12.84792847,18.78452994,0.240463952,0.862758904,0.15082183,2739.985237
993,success,0.954827425,0.765397411,1.952918338,42.65233294,9.68965878,21.41143812,0.523073249,0.877468195,0.32210123,1653.657908
994,success,0.783270602,0.38890467,1.215199037,40.80760042,9.832559084,17.79317871,0.691184382,0.736423118,0.364057555,992.4157614
995,success,0.796838988,0.499152484,1.192276809,42.66448995,9.906158874,22.64822446,0.598910198,0.792198081,0.303099879,1170.859844
996,success,0.926441831,0.509545857,1.180529155,48.56475651,7.045526345,16.31097772,0.409348883,0.824055596,0.26646891,1504.450375
997,success,0.666390232,0.401332631,1.488322741,51.22111273,10.53264086,23.61995972,0.840225711,0.776398256,0.36804485,1034.520289
998,success,0.54647188,0.512506925,1.498748693,41.29259388,11.82599088,18.8177071,0.770416766,0.777257919,0.282506835,1272.252127
999,success,0.909360213,0.579368135,1.974174593,51.57842757,8.218635001,23.43329566,0.714233946,0.861165736,0.424044553,1251.174045
1000,success,0.716308086,0.703809581,1.445449883,53.92950301,6.396194341,15.91690771,0.293858348,0.890593939,0.151348972,2770.854349
1001,success,0.673847184,0.459430256,1.199364174,54.53751213,9.6083512,24.37903168,0.671852374,0.818080559,0.298109265,1144.956703
1002,success,0.954185932,0.434588633,1.421352984,43.85777598,7.849883672,19.8931269,0.679049071,0.782326735,0.425214654,1031.965716
1003,success,0.879683435,0.630649513,1.870140878,54.27316886,5.718435151,17.34812397,0.572729709,0.881784489,0.355141092,1508.329478
1004,success,0.516634893,0.600924456,1.671843658,41.72704454,12.87066901,16.31549919,0.701906308,0.817397693,0.253715582,1519.22676
1005,success,0.628837039,0.357051924,1.100371787,51.98663241,7.267654225,22.17271732,0.786567491,0.747644283,0.327086329,970.9591074
1006,success,0.809111701,0.8366195,1.59228439,39.45479005,6.515394597,19.10571069,0.358755923,0.872313174,0.186337655,2414.197494
1007,success,0.681183414,0.493231376,1.708720191,49.42609588,8.878582938,15.92274314,0.747768485,0.819185478,0.363586056,1220.654175
1008,success,0.664404675,0.572780032,1.039972359,35.62877134,11.15881603,15.00286373,0.343321659,0.778866461,0.156956799,1905.916748
1009,success,0.8621408,0.446270791,1.573283576,40.77196855,11.07568873,21.12001924,0.752802866,0.771246365,0.419078179,1026.124765
1010,success,0.642166648,0.596409724,1.933334175,46.27886842,13.72646292,15.40013168,0.685079129,0.847268957,0.318135751,1435.03545
1011,success,0.646878726,0.572323117,1.875527433,53.51865043,10.94623246,23.2644209,0.772112719,0.854622487,0.33351783,1354.801365
1012,success,0.679992247,0.45661957,1.904917196,40.88863465,10.34929483,24.8613129,0.89185998,0.745118476,0.371064017,1160.608585
1013,success,0.724753608,0.774548177,1.516357819,49.22044145,12.71350904,19.51567109,0.265386706,0.893439241,0.132906502,3067.364333
1014,success,0.866385714,0.626437738,1.885554445,40.97063009,13.69204644,17.9768494,0.60616881,0.843591179,0.359136649,1355.892944
1015,success,0.94718292,0.706227507,1.527806393,49.63836179,13.7718841,15.86091819,0.238741165,0.88473937,0.164377486,2778.510112
1016,success,0.675834731,0.394794773,1.085429359,36.42269455,14.16422169,18.70615397,0.676835996,0.709082681,0.303465498,992.9874844
1017,success,0.966526167,0.589315038,1.924353621,39.11262409,10.12267978,19.68867741,0.679908947,0.823454841,0.426586989,1219.026184
1018,success,0.919980068,0.655719818,1.947325952,36.33505302,6.414680917,22.41368532,0.734349105,0.816456138,0.402761088,1292.023603
1019,success,0.800362015,0.597216912,1.668185119,49.48084339,13.74991078,15.70223839,0.505510645,0.864155355,0.294525929,1527.831812
1020,success,0.783163483,0.803107188,1.917254755,52.33351717,11.63645378,19.26770626,0.363786045,0.909063819,0.198971847,2513.332377
1021,success,0.732903611,0.688517364,1.548436652,49.76399835,5.508193185,16.53674751,0.437287399,0.87705197,0.22417076,1976.350192
1022,success,0.689619462,0.80602512,1.484071345,48.60527602,5.278996932,24.57565734,0.385008706,0.890703251,0.165703292,2486.033505
1023,success,0.67509616,0.469011401,1.669784071,48.15956215,11.96548417,20.81593774,0.799473135,0.802258633,0.364328732,1135.663307
1024,success,0.683056382,0.820997419,1.807439931,48.41810969,13.28455268,16.79882437,0.311456633,0.901972213,0.151955746,2982.343564
1025,success,0.989332305,0.586488926,1.380744446,35.80083062,8.260556013,20.84207299,0.547959404,0.797127077,0.334439723,1273.486032
1026,success,0.760024567,0.681107974,1.261748137,49.39352993,12.66873834,21.18383449,0.274140935,0.872851165,0.141156935,2579.795693
1027,success,0.905411243,0.516995013,1.853644616,42.41731412,11.12390557,22.34147191,0.75400761,0.810432169,0.437727783,1111.864646
1028,success,0.562148316,0.641062731,1.759668097,41.44948582,12.2747163,17.21461453,0.683761109,0.831212287,0.264532058,1555.696376
1029,success,0.833671242,0.533669576,1.324492267,38.89421125,11.64217809,16.11378494,0.506684081,0.796453195,0.291052924,1332.1464
1030,success,0.953525152,0.35015179,1.346135143,41.91173043,5.619206782,17.69172424,0.737164752,0.728380027,0.465491271,930.5454501
1031,success,0.83993073,0.400225504,1.791954795,37.46208489,9.266554279,20.36830106,0.847622517,0.722943934,0.450571108,1014.771183
1032,success,0.508819581,0.61658,1.444277365,37.91706823,10.77866174,18.04554719,0.665756168,0.798297012,0.224601343,1548.753898
1033,success,0.582531045,0.440500181,1.051818731,43.83000027,11.2772716,16.00208556,0.588890136,0.765706512,0.241586398,1216.072734
1034,success,0.746509934,0.356284017,1.773775521,45.31094719,8.899708675,23.99179325,0.901810087,0.723015806,0.424084065,1010.621895
1035,success,0.641812061,0.448250224,1.096826323,52.15508103,7.46375563,20.02319602,0.623501901,0.802366524,0.272222353,1189.792438
1036,success,0.833944807,0.584734011,1.862673572,40.46156023,9.20171899,16.22458065,0.668017704,0.823682427,0.381585829,1298.297284
1037,success,0.730436962,0.415991856,1.898703063,36.55662889,8.78347334,16.32631677,0.84969777,0.717101077,0.414684642,1107.798303
1038,success,0.75485007,0.662947542,1.961946422,36.68526797,11.645524,18.34016501,0.684924634,0.824696291,0.340586693,1402.429228
1039,success,0.525431806,0.784714645,1.883489202,44.1058475,5.582136726,20.56617072,0.656226773,0.866169089,0.221608612,2073.72969
1040,success,0.844975449,0.558403489,1.349444166,49.90441378,12.40047611,21.20569854,0.484949334,0.84868598,0.277816485,1431.63766
1041,success,0.831589013,0.55697773,1.969894371,35.44876608,14.13054224,16.16558267,0.699024015,0.796114061,0.398360491,1208.181047
1042,success,0.851716196,0.680146393,1.697339029,37.80518069,10.09891565,23.30320731,0.63693643,0.832516869,0.331647,1364.605366
1043,success,0.61964184,0.764430719,1.257615777,41.1197509,7.509706226,19.27458694,0.277041899,0.858255024,0.111718974,3091.326082
1044,success,0.692419133,0.496565527,1.110947103,44.50207477,11.22049005,19.45497898,0.530832162,0.797723411,0.247574676,1303.996538
1045,success,0.67070704,0.531365862,1.240841387,37.87938526,11.46901931,16.52634022,0.559345698,0.781048277,0.255390245,1328.294235
1046,success,0.915779593,0.685253607,1.303535437,39.52665131,6.392068834,20.00373684,0.382087034,0.838075096,0.221486172,1846.360693
1047,success,0.99719779,0.689316768,1.783013446,38.01266276,14.87458709,23.16908841,0.553159618,0.847418153,0.348565431,1378.88063
1048,success,0.783562586,0.795752287,1.699110611,44.22115984,13.52897053,18.78604453,0.348499241,0.88611595,0.187240033,2378.676392
1049,success,0.868072497,0.36887792,1.518063845,42.35861375,10.76866481,18.12876689,0.765149245,0.745700427,0.450023269,954.1131687
1050,success,0.550703203,0.475967935,1.431746988,51.27428606,9.005758667,20.68983188,0.791667863,0.802823765,0.294949506,1229.299829
1051,success,0.922865032,0.56332449,1.388759919,45.11066556,11.80816077,21.02093527,0.502593902,0.835035763,0.307814614,1355.18168
1052,success,0.562758453,0.407649317,1.391485004,41.64811231,11.31354954,16.47498694,0.805303265,0.730356888,0.314116901,1099.240112
1053,success,0.773244193,0.578732397,1.855672496,54.95664612,14.91340978,17.07860536,0.587207487,0.876771016,0.33156861,1432.753773
1054,success,0.942814971,0.42614746,1.032129336,54.58113529,13.65191171,24.7381546,0.456800522,0.81573661,0.287234333,1231.963084
1055,success,0.95855646,0.751880724,1.820938728,46.41422839,10.88381136,18.77581905,0.399832784,0.887486005,0.262323612,1961.966576
1056,success,0.717049954,0.391251307,1.752164786,45.90631334,13.97785622,18.21570853,0.82931114,0.765911676,0.414348292,1024.771527
1057,success,0.980904048,0.781894523,1.634262975,46.1369607,5.71176694,23.74894492,0.413637086,0.885074468,0.252878928,1946.71649
1058,success,0.691612552,0.391108219,1.675324001,52.11172819,12.6038961,17.11211381,0.812844727,0.789546965,0.404032242,1041.478855
1059,success,0.7450684,0.533066014,1.351499759,35.08151721,13.19434542,21.57778797,0.666478956,0.767457863,0.311860584,1149.977844
1060,success,0.53019519,0.433486652,1.936545442,45.01682934,14.48669457,18.530324,0.883228877,0.754492078,0.324493254,1243.935977
1061,success,0.658255269,0.702347977,1.404863892,42.00647589,5.490791019,22.44512759,0.557918129,0.845088369,0.226636527,1702.623251
1062,success,0.777247995,0.829338382,1.997696543,37.03549051,12.35904416,21.25704064,0.565826412,0.865416974,0.279406716,1745.658076
1063,success,0.787665367,0.532336541,1.36082288,39.85944599,14.37456212,17.5298312,0.543214054,0.801769533,0.293843271,1282.377267
1064,success,0.975708936,0.382025896,1.761810998,54.52437163,9.138296486,21.72779811,0.782417187,0.808118947,0.517214965,971.1748599
1065,success,0.960099228,0.465836916,1.503154424,44.96075011,12.47495678,24.39444881,0.682419067,0.805043412,0.417900444,1040.868622
1066,success,0.579699697,0.714913983,1.312797472,39.0943442,9.08634905,21.94820247,0.50378446,0.836080157,0.182331141,1870.133337
1067,success,0.914422896,0.391877629,1.132046635,38.13963078,7.247004694,19.64721714,0.653051152,0.724212167,0.378721329,979.8736963
1068,success,0.78124121,0.414356581,1.136198218,46.35669617,14.29063803,22.21137963,0.619711117,0.778488638,0.322021542,1044.417006
1069,success,0.60443958,0.57347967,1.709850393,47.82280346,9.544690548,20.28597623,0.753402371,0.832332214,0.305718595,1377.733578
1070,success,0.917769984,0.744395825,1.910379628,39.77424453,11.85330155,23.68431502,0.588067379,0.861942696,0.336214166,1487.646022
1071,success,0.676048964,0.470664063,1.129018745,42.78223694,6.235181479,15.32650865,0.575161724,0.775746245,0.269183209,1261.863774
1072,success,0.667804571,0.69555095,1.715427047,48.5335382,7.669984857,18.60744917,0.55955921,0.87379549,0.255111856,1766.242157
