problem,individual_id,FAD_m3_h,FRP_m3_h,FVU_m3_h,TRP_s,TED_s,TPR_s,rank,crowding_distance,constraint_violation,is_feasible,pred_recovery,pred_purity,pred_productivity_mol_h_kg,pred_energy_kJ_kgCO2,pred_log_energy,objective_1_score,objective_2_score,is_nondominated
purity_recovery,82,0.5230610749688379,0.5177150414788797,1.9999981602552634,54.94220507857316,6.525681277316972,24.99070320140747,0,0.01922615595344521,0.0,1,0.8964989201714109,0.814526837514574,0.3063158385347812,1477.923196619753,3.1696518656211166,0.814526837514574,0.8964989201714109,1
purity_recovery,83,0.6816576477645946,0.8497514217961557,1.999962717290642,54.98655116435762,11.743430603644512,21.686032396724613,0,0.02660281758696995,0.0,1,0.36329718528179145,0.9177002121408485,0.16992852638363115,2896.124800777107,3.4618172726912038,0.9177002121408485,0.36329718528179145,1
purity_recovery,84,0.6840389540032945,0.8497836085655357,1.9999990470035307,54.96564933013963,10.98156051006967,24.84361468153002,0,0.02315147670929408,0.0,1,0.4184650581080994,0.9150944147833856,0.18912074206271223,2623.9746675111314,3.4189596379394325,0.9150944147833856,0.4184650581080994,1
purity_recovery,85,0.5814590653387881,0.36656602776730957,1.9990871721254027,54.21912036742282,9.046390508700108,24.701246258330375,0,0.018764188113721027,0.0,1,0.9294649425415431,0.7477852136990315,0.35609165228735895,1179.8771273001937,3.071836782124752,0.7477852136990315,0.9294649425415431,1
purity_recovery,86,0.5970083020615966,0.3504214510350168,1.9948065181371963,53.70157480859209,9.077066559847792,24.877892470073313,0,0.02014636495493406,0.0,1,0.9317881922271228,0.7380011676015475,0.3647616262112083,1143.696561961321,3.0583108155881704,0.7380011676015475,0.9317881922271228,1
purity_recovery,87,0.604488181934634,0.3500616147453591,1.9999953013391216,52.448754532717274,9.519276052434241,24.98400402279593,0,0.0185220558458229,0.0,1,0.9331967665163095,0.733285607657157,0.3676627936641971,1128.0564515729454,3.0523308336838215,0.733285607657157,0.9331967665163095,1
purity_recovery,88,0.5094249557972598,0.6835966358517682,1.9949833686167193,54.95084651010313,6.200705773770878,24.93043669788498,0,0.039168107345957714,0.0,1,0.7784625286607558,0.8714730875316691,0.25709219165420294,1842.2563834675093,3.2653500700394003,0.8714730875316691,0.7784625286607558,1
purity_recovery,89,0.5528272573023287,0.5344759384037261,1.9878651365217006,54.993201144234845,6.9166289492184845,24.991610092054238,0,0.029264697557241377,0.0,1,0.8809256156710401,0.8264263343055985,0.316973467412539,1448.625489688421,3.16095612267999,0.8264263343055985,0.8809256156710401,1
purity_recovery,90,0.5068236400520036,0.5753892336939059,1.9999916869010343,54.98639828316938,6.245202220114674,24.99697518512818,0,0.01800518670704145,0.0,1,0.8706990224543102,0.8356665356014886,0.28765031028077265,1602.8630295647354,3.204896411907624,0.8356665356014886,0.8706990224543102,1
purity_recovery,91,0.5323024482249585,0.6399331067585692,1.9999595362685119,54.995867172849714,6.354982212391084,24.750507904231476,0,0.01795509767259871,0.0,1,0.8130404145389063,0.8612712225579908,0.28094272310610136,1686.5175637087202,3.2269908683725728,0.8612712225579908,0.8130404145389063,1
